,event_id,event_id_cnty,event_date,year,time_precision,latitude,longitude,level,radius,note_on_location,location,source,notes,number_of_report
631,AUCN_180419,AU/CN,4/19/18,2018,,10.68722,106.7637,1,0.08,VesselFinder,South China Sea,https://news.cgtn.com/news/7959444f356b7a6333566d54/index.html; https://www.abc.net.au/news/2018-04-20/south-china-sea-australian-warships-challenged-by-chinese/9677908,Three Australian warships were challenged by China's People's Liberation Army as they were transiting towards Vietnam where they are now conducting a three-day goodwill visit in Ho Chi Minh City.,2
632,AUCN_180419,AU/CN,4/19/18,2018,,10.77258,106.74876,1,0.08,VesselFinder,South China Sea,https://news.cgtn.com/news/7959444f356b7a6333566d54/index.html; https://www.abc.net.au/news/2018-04-20/south-china-sea-australian-warships-challenged-by-chinese/9677908,Three Australian warships were challenged by China's People's Liberation Army as they were transiting towards Vietnam where they are now conducting a three-day goodwill visit in Ho Chi Minh City.,2
633,AUCN_180419,AU/CN,4/19/18,2018,,10.75965,106.75108,1,0.08,VesselFinder,South China Sea,https://news.cgtn.com/news/7959444f356b7a6333566d54/index.html; https://www.abc.net.au/news/2018-04-20/south-china-sea-australian-warships-challenged-by-chinese/9677908,Three Australian warships were challenged by China's People's Liberation Army as they were transiting towards Vietnam where they are now conducting a three-day goodwill visit in Ho Chi Minh City.,2
634,AUCN_180419,AU/CN,4/19/18,2018,,10.75905,106.72684,1,0.08,VesselFinder,South China Sea,https://news.cgtn.com/news/7959444f356b7a6333566d54/index.html; https://www.abc.net.au/news/2018-04-20/south-china-sea-australian-warships-challenged-by-chinese/9677908,Three Australian warships were challenged by China's People's Liberation Army as they were transiting towards Vietnam where they are now conducting a three-day goodwill visit in Ho Chi Minh City.,2
635,AUCN_180419,AU/CN,4/19/18,2018,,10.75977,106.71948,1,0.08,VesselFinder,South China Sea,https://news.cgtn.com/news/7959444f356b7a6333566d54/index.html; https://www.abc.net.au/news/2018-04-20/south-china-sea-australian-warships-challenged-by-chinese/9677908,Three Australian warships were challenged by China's People's Liberation Army as they were transiting towards Vietnam where they are now conducting a three-day goodwill visit in Ho Chi Minh City.,2
636,CN_180413,CN,4/13/18,2018,,12,113,6,7.2,,South China Sea,https://www.nikkei.com/article/DGXMZO29332300S8A410C1FF1000/,President Xi Jinping boarded the destroyer Changsa to join the training in the South China Sea,1
637,CN_180411,CN,4/11/18,2018,,12,113,6,7.2,,South China Sea,https://global.chinadaily.com.cn/a/201804/20/WS5ad9e4d3a3105cdcf65199bd.html; https://www.nikkei.com/article/DGXMZO29332300S8A410C1FF1000/; https://www.scmp.com/news/china/diplomacy-defence/article/2141322/chinese-navy-stages-double-show-strength-us-strike,A Chinese navy flotilla including aircraft carrier Liaoning has conducted a series of exercises in the South China Sea since the navy review last Thursday.,3
638,CNUS_180410,CN/US,4/10/18,2018,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/the-gioi/tau-trung-quoc-lang-vang-gan-tau-san-bay-my-o-bien-dong-951213.html,Chinese ships appeared in the region where the USS Theodore Roosevelt conducted military exercise,1
639,IDVN_180407,ID/VN,4/7/18,2018,,1,107,3,0.7,,Natuna waters,https://kumparan.com/kumparannews/kri-halim-perdana-kusuma-355-tangkap-4-kapal-vietnam-pencuri-ikan/full,Indonesian Navy vessel arrested 4 Vietnamese fishing vessels in the Natunas.,1
640,CN_180405,CN,4/5/18,2018,,18.252778,109.511667,2,0.4,,Hainan,https://news.cgtn.com/news/3359444f336b7a6333566d54/index.html; https://thanhnien.vn/the-gioi/trung-quoc-trien-khai-tau-lieu-ninh-tap-tran-o-bien-dong-949483.html,"China conducted exercises from Apr 5 - 11, involving the Liaoning and 40 warships and submarines. The Chinese navy has sent its Liaoning aircraft carrier and some 50 warships into the South China Sea for its largest military drills. The multi-program sessions are centered on Liaoning, with warships and fighters from the North, East and South Sea Fleets. ",2
641,CN_180326,CN,3/26/18,2018,,18.252778,109.511667,2,0.4,,Hainan,https://www.voatiengviet.com/a/trung-quoc-xac-nhan-dang-dien-tap-o-bien-dong-khong-binh-luan-ve-tau-san-bay/4322536.html; https://www.voatiengviet.com/a/hai-quan-trung-quoc-tap-tran-o-bien-dong/4313289.html; https://www.reuters.com/article/us-china-defence/exclusive-satellite-images-reveal-show-of-force-by-chinese-navy-in-south-china-sea-idUSKBN1H3135; https://news.cgtn.com/news/32497a4d316b7a6333566d54/index.html,At least 40 ships and submarines flanking the carrier Liaoning are exercising with an aircraft carrier in a large show of force off Hainan island in the South China Sea,4
642,CN_180325,CN,3/25/18,2018,,21.5466,118.678,4,0.7,Pingtung County: southernmost point of Taiwan; Pratas Island: northernmost part of South China Sea,from South Taiwan to South China Sea,https://baophapluat.vn/quoc-te/trung-quoc-dua-40-tau-chien-ra-bien-dong-pho-dien-suc-manh-voi-my-386334.html,"According to Taiwan's defense agency, the Liaoning ship and the guaranteed vessels had passed south of Taiwan, heading towards the South China Sea area from March 25. The news came on the same day the Chinese Air Force announced a major exercise in the South China Sea but did not specify the exercise area. Reportedly, the Chinese military's move comes just days after an American destroyer entered a 12-nautical-mile area around Mischief Reef in the Spratly Islands - Vietnam's sovereignty but China was National occupation, garrison illegal. The US Navy at that time carried out what the US Navy called ""guaranteeing freedom of navigation"".",1
643,CNUS_180323,CN/US,3/23/18,2018,,12,113,6,7.2,,South China Sea,https://news.cgtn.com/news/306b6a4d306b7a6333566d54/index.html,"?China's Ministry of National Defense has labeled a US warship's entry into waters around China's islands and reefs in the South China Sea as a serious political and military provocation.
Spokesperson Ren Guoqiang set out the ministry's position on Friday.
Ren said the USS Mustin, a guided missile destroyer, arbitrarily entered the waters before it was identified by two Chinese vessels and warned off.",1
644,CNUS_180323,CN/US,3/23/18,2018,,12,113,6,7.2,,South China Sea,http://www.nhjd.net/article-6326-1.html; http://mil.news.sina.com.cn/jssd/2018-03-28/doc-ifysqfnh7067462.shtml,"On March 23, the USS ""Masting"" guided missile destroyer entered the waters adjacent to the relevant islands and reefs of the South China Sea without authorization. The Chinese Navy’s 570 and 514 ships acted immediately, identified and verified the US ships according to law and regulations, and were warned to drive away.",2
645,US_180323,US,3/23/18,2018,,9.9,115.533333,2,0.4,,within 12 nautical miles of Mischief Reef,https://viettimes.vn/trung-quoc-tap-tran-o-bien-dong-sau-khi-chien-ham-my-tuan-tra-sat-dao-nhan-tao-168171.html; https://www.bbc.com/vietnamese/world-43514599; https://www.voatiengviet.com/a/tau-chien-my-tai-xuat-o-bien-dong/4313062.html; https://news.okezone.com/read/2018/03/19/340/1874907/diduga-curi-ikan-4-kapal-asal-vietnam-ditangkap-di-perairan-natuna; https://www.reuters.com/article/us-usa-china-southchinasea/exclusive-u-s-warship-sails-near-disputed-south-china-sea-island-officials-say-idUSKBN1GZ0VY; https://thanhnien.vn/the-gioi/tau-khu-truc-my-ap-sat-da-vanh-khan-o-truong-sa-944912.html; https://news.cgtn.com/news/32497a4d316b7a6333566d54/index.html,"USS Mustin carried out a “freedom of navigation” operation on Friday, coming within 12 nautical miles of  Mischief Reef in the Spratly Islands in the SCS",7
646,IDVN_180319,ID/VN,3/19/18,2018,,1,107,3,0.7,,Natuna waters,https://news.okezone.com/read/2018/03/19/340/1874907/diduga-curi-ikan-4-kapal-asal-vietnam-ditangkap-di-perairan-natuna,Marine National Police ship caught 4 Vietnamese fishing ships in the Natunas.,1
647,JPUS_180311,JP/US,3/11/18,2018,,12,113,6,7.2,,South China Sea,https://viettimes.vn/my-nhat-tap-tran-chong-ngam-bien-dong-nham-kiem-che-trung-quoc-167392.html; https://thanhnien.vn/the-gioi/tau-san-bay-carl-vinson-tap-tran-tren-bien-dong-941394.html; https://www.voatiengviet.com/a/4297259.html,US Navy and Japan Self-Defense Forces conducted joint exercises,3
648,USVN_180305,US/VN,3/5/18,2018,,16.15084,108.19903,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
649,USVN_180305,US/VN,3/5/18,2018,,16.14379,108.19182,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
650,USVN_180305,US/VN,3/5/18,2018,,16.14406,108.19089,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
651,USVN_180305,US/VN,3/5/18,2018,,16.1438,108.18909,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
652,USVN_180305,US/VN,3/5/18,2018,,16.14419,108.19042,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
653,USVN_180305,US/VN,3/5/18,2018,,16.14419,108.19088,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
654,USVN_180305,US/VN,3/5/18,2018,,16.14419,108.19088,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
655,USVN_180305,US/VN,3/5/18,2018,,16.1437,108.18907,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
656,USVN_180305,US/VN,3/5/18,2018,,16.14167,108.18847,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
657,USVN_180305,US/VN,3/5/18,2018,,16.1407,108.18898,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
658,USVN_180305,US/VN,3/5/18,2018,,16.14035,108.1897,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
659,USVN_180305,US/VN,3/5/18,2018,,16.14037,108.18972,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
660,USVN_180305,US/VN,3/5/18,2018,,16.14148,108.18867,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
661,USVN_180305,US/VN,3/5/18,2018,,16.14417,108.19097,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
662,USVN_180305,US/VN,3/5/18,2018,,16.14417,108.19112,1,0.08,VesselFinder,Da Nang,https://www.scmp.com/news/asia/southeast-asia/article/2135725/us-aircraft-carrier-arrives-vietnam-historic-visit-china,"A US aircraft carrier arrived in Vietnam for the first time since the end of the Vietnam war, dramatically underscoring the growing strategic ties between the former foes at a time when China’s regional influence is rising.",1
663,CN_180300,CN,03/00/2018,2018,,12,113,6,7.2,,South China Sea,http://www.chinadaily.com.cn/m/fujian/2018-03/28/content_36058777.htm,"""Tan Kah Kee"", Xiamen University's top research ship, recently docked at Xiamen's port after completing a maritime research mission in the South China Sea, Xiamen Daily reported. During the 10-day mission, the ship conducted four major surveys, including testing and analyzing ultra clean trace elements, testing equipment for acoustic submarine positioning, and trawling for plankton and benthos.",1
664,CNPH_180123,CN/PH,1/23/18,2018,,15.1486111,117.7638889,2,0.4,,Scarborough Shoal,https://www.rappler.com/nation/194330-philippines-maritime-patrol-panatag-scarborough,"The Philippine Air Force on January 23 conducted maritime patrol over Panatag (Scarborough) Shoal in the West Philippine Sea (South China Sea), bringing along a TV crew to show that ""there was no problem"" in the area. He said at least 4 Filipino fishing boats were also spotted in the area along with at some 4 Chinese Coast Guard and fishing vessels.",1
665,CNUS_180117,CN/US,1/17/18,2018,,15.1486111,117.7638889,2,0.4,,within 12 nautical miles of Scarborough Shoal,https://news.cgtn.com/news/306b6a4d306b7a6333566d54/index.html; https://news.cgtn.com/news/32497a4d316b7a6333566d54/index.html,"On Jan. 17, two months before the incident on Friday, the USS Hopper, another guided missile destroyer, made an arbitrary entry into the waters surrounding Huangyan Island in the South China Sea, and was driven away by Chinese missile destroyer Huangshan.",2
666,US_180117,US,1/17/18,2018,,15.1486111,117.7638889,2,0.4,,within 12 nautical miles of Scarborough Shoal,https://www.reuters.com/article/us-southchinasea-china/as-u-s-goes-quiet-on-close-naval-patrols-china-speaks-out-idUSKBN1FC0JK; https://thediplomat.com/2018/01/south-china-sea-us-destroyer-conducts-freedom-of-navigation-operations-near-scarborough-shoal/; https://www.rappler.com/world/regions/asia-pacific/194146-china-drives-away-us-warship-scarborough,Destroyer USS Hopper to within 12 nautical miles of Scarborough Shoal,3
